year, month, day, date_decimal, ppm
1999, 11, 14, 1999.8699, 366.76
1999, 11, 21, 1999.8890, 367.08
1999, 11, 28, 1999.9082, 367.44
1999, 12, 5, 1999.9274, 367.87
1999, 12, 12, 1999.9466, 367.89
1999, 12, 19, 1999.9658, 368.27
1999, 12, 26, 1999.9849, 368.73
2000, 1, 2, 2000.0041, 368.74
2000, 1, 9, 2000.0232, 368.87
2000, 1, 16, 2000.0423, 370.03
2000, 1, 23, 2000.0615, 370.08
2000, 1, 30, 2000.0806, 369.26
2000, 2, 6, 2000.0997, 369.61
2000, 2, 13, 2000.1189, 369.98
2000, 2, 20, 2000.1380, 369.36
2000, 2, 27, 2000.1571, 370.11
2000, 3, 5, 2000.1762, 370.07
2000, 3, 12, 2000.1954, 370.64
2000, 3, 19, 2000.2145, 370.93
2000, 3, 26, 2000.2336, 371.13
2000, 4, 2, 2000.2527, 371.06
2000, 4, 9, 2000.2719, 372.00
2000, 4, 16, 2000.2910, 372.33
2000, 4, 23, 2000.3101, 371.92
2000, 4, 30, 2000.3292, 370.91
2000, 5, 7, 2000.3484, 371.88
2000, 5, 14, 2000.3675, 371.50
2000, 5, 21, 2000.3866, 372.08
2000, 5, 28, 2000.4057, 371.87
2000, 6, 4, 2000.4249, 371.92
2000, 6, 11, 2000.4440, 371.67
2000, 6, 18, 2000.4631, 371.79
2000, 6, 25, 2000.4822, 371.25
2000, 7, 2, 2000.5014, 370.22
2000, 7, 9, 2000.5205, 370.15
2000, 7, 16, 2000.5396, 369.94
2000, 7, 23, 2000.5587, 369.19
2000, 7, 30, 2000.5779, 368.93
2000, 8, 6, 2000.5970, 368.48
2000, 8, 13, 2000.6161, 368.25
2000, 8, 20, 2000.6352, 367.56
2000, 8, 27, 2000.6544, 367.56
2000, 9, 3, 2000.6735, 367.18
2000, 9, 10, 2000.6926, 367.19
2000, 9, 17, 2000.7117, 366.74
2000, 9, 24, 2000.7309, 366.72
2000, 10, 1, 2000.7500, 366.65
2000, 10, 8, 2000.7691, 366.73
2000, 10, 15, 2000.7883, 366.99
2000, 10, 22, 2000.8074, 367.47
2000, 10, 29, 2000.8265, 367.85
2000, 11, 5, 2000.8456, 368.05
2000, 11, 12, 2000.8648, 368.59
2000, 11, 19, 2000.8839, 368.48
2000, 11, 26, 2000.9030, 368.69
2000, 12, 3, 2000.9221, 369.68
2000, 12, 10, 2000.9413, 369.66
2000, 12, 17, 2000.9604, 369.64
2000, 12, 24, 2000.9795, 369.86
2000, 12, 31, 2000.9986, 370.17
2001, 1, 7, 2001.0178, 370.30
2001, 1, 14, 2001.0370, 370.67
2001, 1, 21, 2001.0562, 370.52
2001, 1, 28, 2001.0753, 371.36
2001, 2, 4, 2001.0945, 371.58
2001, 2, 11, 2001.1137, 371.96
2001, 2, 18, 2001.1329, 371.48
2001, 2, 25, 2001.1521, 371.73
2001, 3, 4, 2001.1712, 372.19
2001, 3, 11, 2001.1904, 372.53
2001, 3, 18, 2001.2096, 372.54
2001, 3, 25, 2001.2288, 372.34
2001, 4, 1, 2001.2479, 372.45
2001, 4, 8, 2001.2671, 373.61
2001, 4, 15, 2001.2863, 373.70
2001, 4, 22, 2001.3055, 373.60
2001, 4, 29, 2001.3247, 373.55
2001, 5, 6, 2001.3438, 373.93
2001, 5, 13, 2001.3630, 373.74
2001, 5, 20, 2001.3822, 373.90
2001, 5, 27, 2001.4014, 373.87
2001, 6, 3, 2001.4205, 373.47
2001, 6, 10, 2001.4397, 373.05
2001, 6, 17, 2001.4589, 373.11
2001, 6, 24, 2001.4781, 373.02
2001, 7, 1, 2001.4973, 372.48
2001, 7, 8, 2001.5164, 371.34
2001, 7, 15, 2001.5356, 371.30
2001, 7, 22, 2001.5548, 370.87
2001, 7, 29, 2001.5740, 370.88
2001, 8, 5, 2001.5932, 369.92
2001, 8, 12, 2001.6123, 369.20
2001, 8, 19, 2001.6315, 369.32
2001, 8, 26, 2001.6507, 369.28
2001, 9, 2, 2001.6699, 368.33
2001, 9, 9, 2001.6890, 368.56
2001, 9, 16, 2001.7082, 368.05
2001, 9, 23, 2001.7274, 367.81
2001, 9, 30, 2001.7466, 368.07
2001, 10, 7, 2001.7658, 368.29
2001, 10, 14, 2001.7849, 368.18
2001, 10, 21, 2001.8041, 368.71
2001, 10, 28, 2001.8233, 369.12
2001, 11, 4, 2001.8425, 369.09
2001, 11, 11, 2001.8616, 369.83
2001, 11, 18, 2001.8808, 370.22
2001, 11, 25, 2001.9000, 370.44
2001, 12, 2, 2001.9192, 370.78
2001, 12, 9, 2001.9384, 371.23
2001, 12, 16, 2001.9575, 371.26
2001, 12, 23, 2001.9767, 371.69
2001, 12, 30, 2001.9959, 372.20
2002, 1, 6, 2002.0151, 372.20
2002, 1, 13, 2002.0342, 372.74
2002, 1, 20, 2002.0534, 372.58
2002, 1, 27, 2002.0726, 372.82
2002, 2, 3, 2002.0918, 372.95
2002, 2, 10, 2002.1110, 373.00
2002, 2, 17, 2002.1301, 373.08
2002, 2, 24, 2002.1493, 373.74
2002, 3, 3, 2002.1685, 373.88
2002, 3, 10, 2002.1877, 374.13
2002, 3, 17, 2002.2068, 374.64
2002, 3, 24, 2002.2260, 374.28
2002, 3, 31, 2002.2452, 374.26
2002, 4, 7, 2002.2644, 374.53
2002, 4, 14, 2002.2836, 375.23
2002, 4, 21, 2002.3027, 375.41
2002, 4, 28, 2002.3219, 376.05
2002, 5, 5, 2002.3411, 375.60
2002, 5, 12, 2002.3603, 375.07
2002, 5, 19, 2002.3795, 375.93
2002, 5, 26, 2002.3986, 376.24
2002, 6, 2, 2002.4178, 375.90
2002, 6, 9, 2002.4370, 375.45
2002, 6, 16, 2002.4562, 375.23
2002, 6, 23, 2002.4753, 375.49
2002, 6, 30, 2002.4945, 374.82
2002, 7, 7, 2002.5137, 374.47
2002, 7, 14, 2002.5329, 374.01
2002, 7, 21, 2002.5521, 373.34
2002, 7, 28, 2002.5712, 373.33
2002, 8, 4, 2002.5904, 372.57
2002, 8, 11, 2002.6096, 371.81
2002, 8, 18, 2002.6288, 371.33
2002, 8, 25, 2002.6479, 370.93
2002, 9, 1, 2002.6671, 370.26
2002, 9, 8, 2002.6863, 371.63
2002, 9, 15, 2002.7055, 370.83
2002, 9, 22, 2002.7247, 370.50
2002, 9, 29, 2002.7438, 369.88
2002, 10, 6, 2002.7630, 369.91
2002, 10, 13, 2002.7822, 371.24
2002, 10, 20, 2002.8014, 370.68
2002, 10, 27, 2002.8205, 371.06
2002, 11, 3, 2002.8397, 371.97
2002, 11, 10, 2002.8589, 371.86
2002, 11, 17, 2002.8781, 372.73
2002, 11, 24, 2002.8973, 372.77
2002, 12, 1, 2002.9164, 373.04
2002, 12, 8, 2002.9356, 373.59
2002, 12, 15, 2002.9548, 373.57
2002, 12, 22, 2002.9740, 374.47
2002, 12, 29, 2002.9932, 374.69
2003, 1, 5, 2003.0123, 374.55
2003, 1, 12, 2003.0315, 375.02
2003, 1, 19, 2003.0507, 374.92
2003, 1, 26, 2003.0699, 375.30
2003, 2, 2, 2003.0890, 375.17
2003, 2, 9, 2003.1082, 375.11
2003, 2, 16, 2003.1274, 376.38
2003, 2, 23, 2003.1466, 376.02
2003, 3, 2, 2003.1658, 376.30
2003, 3, 9, 2003.1849, 376.36
2003, 3, 16, 2003.2041, 375.96
2003, 3, 23, 2003.2233, 377.00
2003, 3, 30, 2003.2425, 376.85
2003, 4, 6, 2003.2616, 377.13
2003, 4, 13, 2003.2808, 377.79
2003, 4, 20, 2003.3000, 378.35
2003, 4, 27, 2003.3192, 378.63
2003, 5, 4, 2003.3384, 378.07
2003, 5, 11, 2003.3575, 378.07
2003, 5, 18, 2003.3767, 379.43
2003, 5, 25, 2003.3959, 378.72
2003, 6, 1, 2003.4151, 378.42
2003, 6, 8, 2003.4342, 378.49
2003, 6, 15, 2003.4534, 378.12
2003, 6, 22, 2003.4726, 378.31
2003, 6, 29, 2003.4918, 377.58
2003, 7, 6, 2003.5110, 376.57
2003, 7, 13, 2003.5301, 377.23
2003, 7, 20, 2003.5493, 376.39
2003, 7, 27, 2003.5685, 375.91
2003, 8, 3, 2003.5877, 374.94
2003, 8, 10, 2003.6068, 374.67
2003, 8, 17, 2003.6260, 373.89
2003, 8, 24, 2003.6452, 373.44
2003, 8, 31, 2003.6644, 373.21
2003, 9, 7, 2003.6836, 373.12
2003, 9, 14, 2003.7027, 372.88
2003, 9, 21, 2003.7219, 373.35
2003, 9, 28, 2003.7411, 373.28
2003, 10, 5, 2003.7603, 372.92
2003, 10, 12, 2003.7795, 372.79
2003, 10, 19, 2003.7986, 373.43
2003, 10, 26, 2003.8178, 373.40
2003, 11, 2, 2003.8370, 373.96
2003, 11, 9, 2003.8562, 374.52
2003, 11, 16, 2003.8753, 374.89
2003, 11, 23, 2003.8945, 375.27
2003, 11, 30, 2003.9137, 375.32
2003, 12, 7, 2003.9329, 375.74
2003, 12, 14, 2003.9521, 376.34
2003, 12, 21, 2003.9712, 376.14
2003, 12, 28, 2003.9904, 376.35
2004, 1, 4, 2004.0096, 376.34
2004, 1, 11, 2004.0287, 376.95
2004, 1, 18, 2004.0478, 377.12
2004, 1, 25, 2004.0669, 377.95
2004, 2, 1, 2004.0861, 377.87
2004, 2, 8, 2004.1052, 378.43
2004, 2, 15, 2004.1243, 377.49
2004, 2, 22, 2004.1434, 377.62
2004, 2, 29, 2004.1626, 378.29
2004, 3, 7, 2004.1817, 378.96
2004, 3, 14, 2004.2008, 379.23
2004, 3, 21, 2004.2199, 378.50
2004, 3, 28, 2004.2391, 379.72
2004, 4, 4, 2004.2582, 380.00
2004, 4, 11, 2004.2773, 380.73
2004, 4, 18, 2004.2964, 380.38
2004, 4, 25, 2004.3156, 380.64
2004, 5, 2, 2004.3347, 380.72
2004, 5, 9, 2004.3538, 380.71
2004, 5, 16, 2004.3730, 380.25
2004, 5, 23, 2004.3921, 381.07
2004, 5, 30, 2004.4112, 379.94
2004, 6, 6, 2004.4303, 380.09
2004, 6, 13, 2004.4495, 380.16
2004, 6, 20, 2004.4686, 379.37
2004, 6, 27, 2004.4877, 379.14
2004, 7, 4, 2004.5068, 378.33
2004, 7, 11, 2004.5260, 377.89
2004, 7, 18, 2004.5451, 376.74
2004, 7, 25, 2004.5642, 376.42
2004, 8, 1, 2004.5833, 376.76
2004, 8, 8, 2004.6025, 376.26
2004, 8, 15, 2004.6216, 375.77
2004, 8, 22, 2004.6407, 376.09
2004, 8, 29, 2004.6598, 373.99
2004, 9, 5, 2004.6790, 374.44
2004, 9, 12, 2004.6981, 374.05
2004, 9, 19, 2004.7172, 374.40
2004, 9, 26, 2004.7363, 374.31
2004, 10, 3, 2004.7555, 373.98
2004, 10, 10, 2004.7746, 374.22
2004, 10, 17, 2004.7937, 374.57
2004, 10, 24, 2004.8128, 374.96
2004, 10, 31, 2004.8320, 375.31
2004, 11, 7, 2004.8511, 375.44
2004, 11, 14, 2004.8702, 376.80
2004, 11, 21, 2004.8893, 376.73
2004, 11, 28, 2004.9085, 376.82
2004, 12, 5, 2004.9276, 377.54
2004, 12, 12, 2004.9467, 377.24
2004, 12, 19, 2004.9658, 377.78
2004, 12, 26, 2004.9850, 377.83
2005, 1, 2, 2005.0041, 378.21
2005, 1, 9, 2005.0233, 378.44
2005, 1, 16, 2005.0425, 378.35
2005, 1, 23, 2005.0616, 378.63
2005, 1, 30, 2005.0808, 379.42
2005, 2, 6, 2005.1000, 379.23
2005, 2, 13, 2005.1192, 379.92
2005, 2, 20, 2005.1384, 379.87
2005, 2, 27, 2005.1575, 381.36
2005, 3, 6, 2005.1767, 380.06
2005, 3, 13, 2005.1959, 381.28
2005, 3, 20, 2005.2151, 380.22
2005, 3, 27, 2005.2342, 381.76
2005, 4, 3, 2005.2534, 382.30
2005, 4, 10, 2005.2726, 382.10
2005, 4, 17, 2005.2918, 382.18
2005, 4, 24, 2005.3110, 382.57
2005, 5, 1, 2005.3301, 381.94
2005, 5, 8, 2005.3493, 381.98
2005, 5, 15, 2005.3685, 382.63
2005, 5, 22, 2005.3877, 383.01
2005, 5, 29, 2005.4068, 382.79
2005, 6, 5, 2005.4260, 382.63
2005, 6, 12, 2005.4452, 382.41
2005, 6, 19, 2005.4644, 381.95
2005, 6, 26, 2005.4836, 381.36
2005, 7, 3, 2005.5027, 381.11
2005, 7, 10, 2005.5219, 380.85
2005, 7, 17, 2005.5411, 380.74
2005, 7, 24, 2005.5603, 380.14
2005, 7, 31, 2005.5795, 379.83
2005, 8, 7, 2005.5986, 378.90
2005, 8, 14, 2005.6178, 378.83
2005, 8, 21, 2005.6370, 378.00
2005, 8, 28, 2005.6562, 377.95
2005, 9, 4, 2005.6753, 377.32
2005, 9, 11, 2005.6945, 376.16
2005, 9, 18, 2005.7137, 376.35
2005, 9, 25, 2005.7329, 376.46
2005, 10, 2, 2005.7521, 376.65
2005, 10, 9, 2005.7712, 376.91
2005, 10, 16, 2005.7904, -999.99
2005, 10, 23, 2005.8096, 377.52
2005, 10, 30, 2005.8288, 377.80
2005, 11, 6, 2005.8479, 377.94
2005, 11, 13, 2005.8671, 378.86
2005, 11, 20, 2005.8863, 378.48
2005, 11, 27, 2005.9055, 379.02
2005, 12, 4, 2005.9247, 379.93
2005, 12, 11, 2005.9438, 380.18
2005, 12, 18, 2005.9630, 380.24
2005, 12, 25, 2005.9822, 380.49
2006, 1, 1, 2006.0014, 381.26
2006, 1, 8, 2006.0205, 381.20
2006, 1, 15, 2006.0397, 381.55
2006, 1, 22, 2006.0589, 381.62
2006, 1, 29, 2006.0781, 381.62
2006, 2, 5, 2006.0973, 382.28
2006, 2, 12, 2006.1164, 382.59
2006, 2, 19, 2006.1356, 381.94
2006, 2, 26, 2006.1548, 382.14
2006, 3, 5, 2006.1740, 382.89
2006, 3, 12, 2006.1932, 382.89
2006, 3, 19, 2006.2123, 382.91
2006, 3, 26, 2006.2315, 382.43
2006, 4, 2, 2006.2507, 384.17
2006, 4, 9, 2006.2699, 384.74
2006, 4, 16, 2006.2890, 384.86
2006, 4, 23, 2006.3082, 384.76
2006, 4, 30, 2006.3274, 384.88
2006, 5, 7, 2006.3466, 385.03
2006, 5, 14, 2006.3658, 385.32
2006, 5, 21, 2006.3849, 384.96
2006, 5, 28, 2006.4041, 384.66
2006, 6, 4, 2006.4233, 384.18
2006, 6, 11, 2006.4425, 384.28
2006, 6, 18, 2006.4616, 383.93
2006, 6, 25, 2006.4808, 383.44
2006, 7, 2, 2006.5000, 383.11
2006, 7, 9, 2006.5192, 382.83
2006, 7, 16, 2006.5384, 381.80
2006, 7, 23, 2006.5575, 382.11
2006, 7, 30, 2006.5767, 381.51
2006, 8, 6, 2006.5959, 380.59
2006, 8, 13, 2006.6151, 380.40
2006, 8, 20, 2006.6342, 379.79
2006, 8, 27, 2006.6534, 379.55
2006, 9, 3, 2006.6726, 378.69
2006, 9, 10, 2006.6918, 379.14
2006, 9, 17, 2006.7110, 378.66
2006, 9, 24, 2006.7301, 378.87
2006, 10, 1, 2006.7493, 378.92
2006, 10, 8, 2006.7685, 378.90
2006, 10, 15, 2006.7877, 378.93
2006, 10, 22, 2006.8068, 379.48
2006, 10, 29, 2006.8260, 379.64
2006, 11, 5, 2006.8452, 379.76
2006, 11, 12, 2006.8644, 380.00
2006, 11, 19, 2006.8836, 380.38
2006, 11, 26, 2006.9027, 381.24
2006, 12, 3, 2006.9219, 381.47
2006, 12, 10, 2006.9411, 381.70
2006, 12, 17, 2006.9603, 382.18
2006, 12, 24, 2006.9795, 382.00
2006, 12, 31, 2006.9986, 382.08
2007, 1, 7, 2007.0178, 382.92
2007, 1, 14, 2007.0370, 382.43
2007, 1, 21, 2007.0562, 383.55
2007, 1, 28, 2007.0753, 383.67
2007, 2, 4, 2007.0945, 383.26
2007, 2, 11, 2007.1137, 384.81
2007, 2, 18, 2007.1329, 384.71
2007, 2, 25, 2007.1521, 384.00
2007, 3, 4, 2007.1712, 383.41
2007, 3, 11, 2007.1904, 384.33
2007, 3, 18, 2007.2096, 385.08
2007, 3, 25, 2007.2288, 385.85
2007, 4, 1, 2007.2479, 385.85
2007, 4, 8, 2007.2671, 385.78
2007, 4, 15, 2007.2863, 387.29
2007, 4, 22, 2007.3055, 386.96
2007, 4, 29, 2007.3247, 386.60
2007, 5, 6, 2007.3438, 386.25
2007, 5, 13, 2007.3630, 386.65
2007, 5, 20, 2007.3822, 386.51
2007, 5, 27, 2007.4014, 386.91
2007, 6, 3, 2007.4205, 386.90
2007, 6, 10, 2007.4397, 386.43
2007, 6, 17, 2007.4589, 385.70
2007, 6, 24, 2007.4781, 385.04
2007, 7, 1, 2007.4973, 385.38
2007, 7, 8, 2007.5164, 385.12
2007, 7, 15, 2007.5356, 384.08
2007, 7, 22, 2007.5548, 383.80
2007, 7, 29, 2007.5740, 382.87
2007, 8, 5, 2007.5932, 382.39
2007, 8, 12, 2007.6123, 381.87
2007, 8, 19, 2007.6315, 382.09
2007, 8, 26, 2007.6507, 381.62
2007, 9, 2, 2007.6699, 381.52
2007, 9, 9, 2007.6890, 380.65
2007, 9, 16, 2007.7082, 380.79
2007, 9, 23, 2007.7274, 380.67
2007, 9, 30, 2007.7466, 380.87
2007, 10, 7, 2007.7658, 380.94
2007, 10, 14, 2007.7849, 381.02
2007, 10, 21, 2007.8041, 381.34
2007, 10, 28, 2007.8233, 381.75
2007, 11, 4, 2007.8425, 382.01
2007, 11, 11, 2007.8616, 382.21
2007, 11, 18, 2007.8808, 383.04
2007, 11, 25, 2007.9000, 382.87
2007, 12, 2, 2007.9192, 383.66
2007, 12, 9, 2007.9384, 383.68
2007, 12, 16, 2007.9575, 384.38
2007, 12, 23, 2007.9767, 383.88
2007, 12, 30, 2007.9959, 384.76
2008, 1, 6, 2008.0150, 384.39
2008, 1, 13, 2008.0342, 385.79
2008, 1, 20, 2008.0533, 385.99
2008, 1, 27, 2008.0724, 386.76
2008, 2, 3, 2008.0915, 386.01
2008, 2, 10, 2008.1107, 385.95
2008, 2, 17, 2008.1298, 385.30
2008, 2, 24, 2008.1489, 385.36
2008, 3, 2, 2008.1680, 385.81
2008, 3, 9, 2008.1872, 385.72
2008, 3, 16, 2008.2063, 385.82
2008, 3, 23, 2008.2254, 386.74
2008, 3, 30, 2008.2445, 388.09
2008, 4, 6, 2008.2637, 386.73
2008, 4, 13, 2008.2828, 386.48
2008, 4, 20, 2008.3019, 387.33
2008, 4, 27, 2008.3210, 387.27
2008, 5, 4, 2008.3402, 388.52
2008, 5, 11, 2008.3593, 388.87
2008, 5, 18, 2008.3784, 388.89
2008, 5, 25, 2008.3975, 388.59
2008, 6, 1, 2008.4167, 388.54
2008, 6, 8, 2008.4358, 387.47
2008, 6, 15, 2008.4549, 387.88
2008, 6, 22, 2008.4740, 387.34
2008, 6, 29, 2008.4932, -999.99
2008, 7, 6, 2008.5123, -999.99
2008, 7, 13, 2008.5314, -999.99
2008, 7, 20, 2008.5505, 386.37
2008, 7, 27, 2008.5697, 384.90
2008, 8, 3, 2008.5888, 385.23
2008, 8, 10, 2008.6079, 383.93
2008, 8, 17, 2008.6270, 383.68
2008, 8, 24, 2008.6462, 383.30
2008, 8, 31, 2008.6653, 383.51
2008, 9, 7, 2008.6844, 383.03
2008, 9, 14, 2008.7036, 383.37
2008, 9, 21, 2008.7227, 383.06
2008, 9, 28, 2008.7418, 382.75
2008, 10, 5, 2008.7609, 382.87
2008, 10, 12, 2008.7801, 382.85
2008, 10, 19, 2008.7992, 383.07
2008, 10, 26, 2008.8183, 383.99
2008, 11, 2, 2008.8374, 383.79
2008, 11, 9, 2008.8566, 384.11
2008, 11, 16, 2008.8757, 384.34
2008, 11, 23, 2008.8948, 384.49
2008, 11, 30, 2008.9139, 385.05
2008, 12, 7, 2008.9331, 385.29
2008, 12, 14, 2008.9522, 385.54
2008, 12, 21, 2008.9713, 385.93
2008, 12, 28, 2008.9904, 386.23
2009, 1, 4, 2009.0096, 386.40
2009, 1, 11, 2009.0288, 387.02
2009, 1, 18, 2009.0479, 387.14
2009, 1, 25, 2009.0671, 387.50
2009, 2, 1, 2009.0863, 387.03
2009, 2, 8, 2009.1055, 386.94
2009, 2, 15, 2009.1247, 387.62
2009, 2, 22, 2009.1438, 388.22
2009, 3, 1, 2009.1630, 389.08
2009, 3, 8, 2009.1822, 388.80
2009, 3, 15, 2009.2014, 388.20
2009, 3, 22, 2009.2205, 389.29
2009, 3, 29, 2009.2397, 389.04
2009, 4, 5, 2009.2589, 389.43
2009, 4, 12, 2009.2781, 388.93
2009, 4, 19, 2009.2973, 389.56
2009, 4, 26, 2009.3164, 390.52
2009, 5, 3, 2009.3356, 389.76
2009, 5, 10, 2009.3548, 390.17
2009, 5, 17, 2009.3740, 390.38
2009, 5, 24, 2009.3932, 390.41
2009, 5, 31, 2009.4123, 389.85
2009, 6, 7, 2009.4315, 390.20
2009, 6, 14, 2009.4507, 389.42
2009, 6, 21, 2009.4699, 388.49
2009, 6, 28, 2009.4890, 388.69
2009, 7, 5, 2009.5082, 388.48
2009, 7, 12, 2009.5274, 388.36
2009, 7, 19, 2009.5466, 387.68
2009, 7, 26, 2009.5658, 387.37
2009, 8, 2, 2009.5849, 387.06
2009, 8, 9, 2009.6041, 386.01
2009, 8, 16, 2009.6233, 385.70
2009, 8, 23, 2009.6425, 385.86
2009, 8, 30, 2009.6616, 385.15
2009, 9, 6, 2009.6808, 384.69
2009, 9, 13, 2009.7000, 384.76
2009, 9, 20, 2009.7192, 384.62
2009, 9, 27, 2009.7384, 384.03
2009, 10, 4, 2009.7575, 383.88
2009, 10, 11, 2009.7767, 384.38
2009, 10, 18, 2009.7959, 384.71
2009, 10, 25, 2009.8151, 385.01
2009, 11, 1, 2009.8342, 385.36
2009, 11, 8, 2009.8534, 385.69
2009, 11, 15, 2009.8726, 386.34
2009, 11, 22, 2009.8918, 386.38
2009, 11, 29, 2009.9110, 387.07
2009, 12, 6, 2009.9301, 386.97
2009, 12, 13, 2009.9493, 386.87
2009, 12, 20, 2009.9685, 388.40
2009, 12, 27, 2009.9877, 388.60
2010, 1, 3, 2010.0068, 388.17
2010, 1, 10, 2010.0260, 388.33
2010, 1, 17, 2010.0452, 388.33
2010, 1, 24, 2010.0644, 389.01
2010, 1, 31, 2010.0836, 390.71
2010, 2, 7, 2010.1027, 390.35
2010, 2, 14, 2010.1219, 390.22
2010, 2, 21, 2010.1411, 389.57
2010, 2, 28, 2010.1603, 390.93
2010, 3, 7, 2010.1795, 391.38
2010, 3, 14, 2010.1986, 391.17
2010, 3, 21, 2010.2178, 390.29
2010, 3, 28, 2010.2370, 391.77
2010, 4, 4, 2010.2562, 391.19
2010, 4, 11, 2010.2753, 392.71
2010, 4, 18, 2010.2945, 393.30
2010, 4, 25, 2010.3137, 393.20
2010, 5, 2, 2010.3329, 393.01
2010, 5, 9, 2010.3521, 392.60
2010, 5, 16, 2010.3712, 393.42
2010, 5, 23, 2010.3904, 392.71
2010, 5, 30, 2010.4096, 393.30
2010, 6, 6, 2010.4288, 392.75
2010, 6, 13, 2010.4479, 391.85
2010, 6, 20, 2010.4671, 391.64
2010, 6, 27, 2010.4863, 391.15
2010, 7, 4, 2010.5055, 390.55
2010, 7, 11, 2010.5247, 389.85
2010, 7, 18, 2010.5438, 390.26
2010, 7, 25, 2010.5630, 389.82
2010, 8, 1, 2010.5822, 388.86
2010, 8, 8, 2010.6014, 388.82
2010, 8, 15, 2010.6205, 388.47
2010, 8, 22, 2010.6397, 387.62
2010, 8, 29, 2010.6589, 387.53
2010, 9, 5, 2010.6781, 386.14
2010, 9, 12, 2010.6973, 387.06
2010, 9, 19, 2010.7164, 386.78
2010, 9, 26, 2010.7356, 386.78
2010, 10, 3, 2010.7548, 386.95
2010, 10, 10, 2010.7740, 386.84
2010, 10, 17, 2010.7932, 387.43
2010, 10, 24, 2010.8123, 387.83
2010, 10, 31, 2010.8315, 388.05
2010, 11, 7, 2010.8507, 387.96
2010, 11, 14, 2010.8699, 388.63
2010, 11, 21, 2010.8890, 389.49
2010, 11, 28, 2010.9082, 389.66
2010, 12, 5, 2010.9274, 389.78
2010, 12, 12, 2010.9466, 389.44
2010, 12, 19, 2010.9658, 390.15
2010, 12, 26, 2010.9849, 389.94
2011, 1, 2, 2011.0041, 391.64
2011, 1, 9, 2011.0233, 390.76
2011, 1, 16, 2011.0425, 391.52
2011, 1, 23, 2011.0616, 391.37
2011, 1, 30, 2011.0808, 392.07
2011, 2, 6, 2011.1000, 391.44
2011, 2, 13, 2011.1192, 391.65
2011, 2, 20, 2011.1384, 392.05
2011, 2, 27, 2011.1575, 392.06
2011, 3, 6, 2011.1767, 391.88
2011, 3, 13, 2011.1959, 392.49
2011, 3, 20, 2011.2151, 392.89
2011, 3, 27, 2011.2342, 394.00
2011, 4, 3, 2011.2534, 393.00
2011, 4, 10, 2011.2726, 393.08
2011, 4, 17, 2011.2918, 393.55
2011, 4, 24, 2011.3110, 393.31
2011, 5, 1, 2011.3301, 394.14
2011, 5, 8, 2011.3493, 392.89
2011, 5, 15, 2011.3685, 394.91
2011, 5, 22, 2011.3877, 394.85
2011, 5, 29, 2011.4068, 394.19
2011, 6, 5, 2011.4260, 393.49
2011, 6, 12, 2011.4452, 393.79
2011, 6, 19, 2011.4644, 393.54
2011, 6, 26, 2011.4836, 393.45
2011, 7, 3, 2011.5027, 393.50
2011, 7, 10, 2011.5219, 393.29
2011, 7, 17, 2011.5411, 391.32
2011, 7, 24, 2011.5603, 391.98
2011, 7, 31, 2011.5795, 391.19
2011, 8, 7, 2011.5986, 390.60
2011, 8, 14, 2011.6178, 390.14
2011, 8, 21, 2011.6370, 389.39
2011, 8, 28, 2011.6562, 389.52
2011, 9, 4, 2011.6753, 389.04
2011, 9, 11, 2011.6945, 389.14
2011, 9, 18, 2011.7137, 389.08
2011, 9, 25, 2011.7329, 388.67
2011, 10, 2, 2011.7521, 388.77
2011, 10, 9, 2011.7712, 388.80
2011, 10, 16, 2011.7904, 389.03
2011, 10, 23, 2011.8096, 389.24
2011, 10, 30, 2011.8288, 389.61
2011, 11, 6, 2011.8479, 389.76
2011, 11, 13, 2011.8671, 390.44
2011, 11, 20, 2011.8863, 390.51
2011, 11, 27, 2011.9055, 391.15
2011, 12, 4, 2011.9247, 391.36
2011, 12, 11, 2011.9438, 392.01
2011, 12, 18, 2011.9630, 392.35
2011, 12, 25, 2011.9822, 392.20
2012, 1, 1, 2012.0014, 392.96
2012, 1, 8, 2012.0205, 393.37
2012, 1, 15, 2012.0396, 392.97
2012, 1, 22, 2012.0587, 393.34
2012, 1, 29, 2012.0779, 393.24
2012, 2, 5, 2012.0970, 393.71
2012, 2, 12, 2012.1161, 393.49
2012, 2, 19, 2012.1352, 394.44
2012, 2, 26, 2012.1544, 394.26
2012, 3, 4, 2012.1735, 393.55
2012, 3, 11, 2012.1926, 394.27
2012, 3, 18, 2012.2117, 394.79
2012, 3, 25, 2012.2309, 395.12
2012, 4, 1, 2012.2500, 395.32
2012, 4, 8, 2012.2691, 396.62
2012, 4, 15, 2012.2883, 396.16
2012, 4, 22, 2012.3074, 396.61
2012, 4, 29, 2012.3265, 396.92
2012, 5, 6, 2012.3456, 397.12
2012, 5, 13, 2012.3648, 396.99
2012, 5, 20, 2012.3839, 396.12
2012, 5, 27, 2012.4030, 396.30
2012, 6, 3, 2012.4221, 395.73
2012, 6, 10, 2012.4413, 396.24
2012, 6, 17, 2012.4604, 395.57
2012, 6, 24, 2012.4795, 395.25
2012, 7, 1, 2012.4986, 394.96
2012, 7, 8, 2012.5178, 394.36
2012, 7, 15, 2012.5369, 394.47
2012, 7, 22, 2012.5560, 394.08
2012, 7, 29, 2012.5751, 393.43
2012, 8, 5, 2012.5943, 393.24
